100	GO:0035195	GO:0006914,GO:0019882
100	GO:0006396	GO:0035195
100	GO:0001708	GO:0035196
100	GO:0051726	GO:0006954,GO:0038172
1000	GO:0002250,GO:0002376,GO:0016064	GO:0006412
1000	GO:0009258,GO:0015939,GO:0051604	GO:0035195
1000	GO:0002376,GO:0006691,GO:0006869,GO:0015711,GO:0042908,GO:0045087,GO:0055085,GO:0071716	GO:0006617
1000	GO:0001678,GO:0006813,GO:0007565,GO:0007613,GO:0008542,GO:0009268,GO:0009410,GO:0010043,GO:0010989,GO:0016525,GO:0032496,GO:0032760,GO:0032868,GO:0035774,GO:0043268,GO:0046676,GO:0050768,GO:0050796,GO:0055085,GO:0060253,GO:0061855,GO:0071805,GO:1900721,GO:1905075,GO:1905604,GO:1990573	GO:0010628
1000	GO:0001659,GO:0006629,GO:0006631,GO:0016042,GO:0019254,GO:0033539,GO:0042413,GO:0042758,GO:0045717,GO:0046322,GO:0090181,GO:0120162	GO:0035195
1000	GO:0030029,GO:0030036,GO:0032456,GO:1990090	GO:0007165,GO:0007186,GO:0007608,GO:0050911
1000	GO:0006520	GO:0000244,GO:0000353
1000	GO:0006935,GO:0006955,GO:0007165,GO:0007186,GO:0007204,GO:0016192,GO:0019722,GO:0060326,GO:0070098	GO:0006357,GO:0030326
1000	GO:0007283	GO:0007165,GO:0015031,GO:0016236,GO:0036258,GO:0043328,GO:0090148
1000	GO:0000038,GO:0001676,GO:0006629,GO:0006631,GO:0006633,GO:0007584,GO:0008610,GO:0009410,GO:0010747,GO:0015908,GO:0019432,GO:0034201,GO:0035338,GO:0042178,GO:0044539,GO:0120162	GO:0017004,GO:0033617
1000	GO:0006382,GO:0006396,GO:0006397,GO:0070935,GO:0090367	GO:0007165,GO:0007186,GO:0007608,GO:0050877,GO:0050911
1000	GO:0010795	GO:0006617,GO:0010628
1000	GO:0007165,GO:0007166,GO:0007186	GO:0002221,GO:0002376,GO:0002720,GO:0031398,GO:0032494,GO:0032495,GO:0032731,GO:0032733,GO:0032755,GO:0032874,GO:0034334,GO:0043123,GO:0043410,GO:0045087,GO:0060729,GO:0070431,GO:1903409
1000	GO:0007165,GO:0007166,GO:0007186	GO:0007283,GO:0030154,GO:0043488,GO:0048255,GO:0160091
1000	GO:0007283,GO:0019915,GO:0045444,GO:0045600,GO:0050872,GO:0050873,GO:0140042	GO:0006508,GO:0016485
1000	GO:0036211,GO:0051725	GO:0006446,GO:0008584,GO:0034063,GO:0045727,GO:0070934,GO:0070966,GO:0075522,GO:1900152,GO:2000767
1000	GO:0002376,GO:0006164,GO:0006167,GO:0006520,GO:0014074,GO:0044208,GO:0046040,GO:0060359,GO:0071257	GO:0009048
1000	GO:0006260,GO:0030970,GO:0042254,GO:0042273,GO:0043161,GO:0051228,GO:0090069,GO:0097352	GO:0008033,GO:0031591
1000	GO:0006457,GO:0020027,GO:0030097,GO:0030218,GO:0050821	GO:0000398,GO:0006397,GO:0008380,GO:1903241
